id,origin,destination,start_time,end_time,quantity
135,node_5,node_3,0,2500.0,28
136,node_5,node_4,0,2500.0,32
137,node_5,node_6,0,2500.0,46
138,node_5,node_9,0,2500.0,34
139,node_5,node_11,0,2500.0,21
140,node_5,node_16,0,2500.0,36
141,node_5,node_18,0,2500.0,25
142,node_5,node_22,0,2500.0,36
143,node_5,node_23,0,2500.0,24
144,node_5,node_28,0,2500.0,18
145,node_5,node_34,0,2500.0,28
146,node_5,node_37,0,2500.0,25
147,node_5,node_39,0,2500.0,36
148,node_5,node_40,0,2500.0,20
149,node_5,node_42,0,2500.0,37
150,node_5,node_44,0,2500.0,24
151,node_5,node_45,0,2500.0,24
152,node_5,node_47,0,2500.0,24
153,node_5,node_48,0,2500.0,28
154,node_6,node_0,0,2500.0,28
155,node_6,node_1,0,2500.0,33
156,node_6,node_2,0,2500.0,28
157,node_6,node_5,0,2500.0,41
158,node_6,node_7,0,2500.0,31
159,node_6,node_9,0,2500.0,36
160,node_6,node_10,0,2500.0,31
161,node_6,node_12,0,2500.0,29
162,node_6,node_13,0,2500.0,27
163,node_6,node_15,0,2500.0,41
164,node_6,node_16,0,2500.0,41
165,node_6,node_18,0,2500.0,34
166,node_6,node_22,0,2500.0,26
167,node_6,node_23,0,2500.0,35
168,node_6,node_24,0,2500.0,24
169,node_6,node_25,0,2500.0,26
170,node_6,node_26,0,2500.0,22
171,node_6,node_27,0,2500.0,25
172,node_6,node_30,0,2500.0,29
173,node_6,node_32,0,2500.0,51
174,node_6,node_33,0,2500.0,29
175,node_6,node_35,0,2500.0,37
176,node_6,node_37,0,2500.0,18
177,node_6,node_40,0,2500.0,21
178,node_6,node_42,0,2500.0,40
179,node_6,node_46,0,2500.0,39
180,node_6,node_48,0,2500.0,32
181,node_7,node_0,0,2500.0,21
182,node_7,node_5,0,2500.0,19
183,node_7,node_6,0,2500.0,25
184,node_7,node_8,0,2500.0,19
185,node_7,node_9,0,2500.0,26
186,node_7,node_10,0,2500.0,18
187,node_7,node_12,0,2500.0,17
188,node_7,node_14,0,2500.0,27
189,node_7,node_15,0,2500.0,24
190,node_7,node_16,0,2500.0,20
191,node_7,node_17,0,2500.0,22
192,node_7,node_18,0,2500.0,27
193,node_7,node_19,0,2500.0,23
194,node_7,node_20,0,2500.0,28
195,node_7,node_21,0,2500.0,23
196,node_7,node_24,0,2500.0,14
197,node_7,node_25,0,2500.0,27
198,node_7,node_27,0,2500.0,16
199,node_7,node_28,0,2500.0,21
200,node_7,node_29,0,2500.0,14
201,node_7,node_30,0,2500.0,23
202,node_7,node_32,0,2500.0,24
203,node_7,node_33,0,2500.0,17
204,node_7,node_35,0,2500.0,27
205,node_7,node_38,0,2500.0,21
206,node_7,node_40,0,2500.0,21
207,node_7,node_44,0,2500.0,22
208,node_8,node_2,0,2500.0,23
209,node_8,node_5,0,2500.0,23
210,node_8,node_6,0,2500.0,16
211,node_8,node_7,0,2500.0,15
212,node_8,node_10,0,2500.0,17
213,node_8,node_11,0,2500.0,23
214,node_8,node_13,0,2500.0,16
215,node_8,node_15,0,2500.0,23
216,node_8,node_16,0,2500.0,22
217,node_8,node_17,0,2500.0,26
218,node_8,node_18,0,2500.0,26
219,node_8,node_22,0,2500.0,16
220,node_8,node_24,0,2500.0,21
221,node_8,node_26,0,2500.0,14
222,node_8,node_27,0,2500.0,21
223,node_8,node_29,0,2500.0,19
224,node_8,node_30,0,2500.0,23
225,node_8,node_32,0,2500.0,24
226,node_8,node_33,0,2500.0,17
227,node_8,node_34,0,2500.0,15
228,node_8,node_35,0,2500.0,14
229,node_8,node_36,0,2500.0,17
230,node_8,node_37,0,2500.0,17
231,node_8,node_38,0,2500.0,24
232,node_8,node_39,0,2500.0,21
233,node_8,node_40,0,2500.0,18
234,node_8,node_42,0,2500.0,17
235,node_8,node_43,0,2500.0,19
236,node_8,node_44,0,2500.0,26
237,node_8,node_45,0,2500.0,23
238,node_8,node_46,0,2500.0,17
239,node_8,node_48,0,2500.0,22
240,node_9,node_0,0,2500.0,23
241,node_9,node_3,0,2500.0,14
242,node_9,node_5,0,2500.0,39
243,node_9,node_6,0,2500.0,32
244,node_9,node_8,0,2500.0,36
245,node_9,node_10,0,2500.0,20
246,node_9,node_12,0,2500.0,28
247,node_9,node_20,0,2500.0,29
248,node_9,node_21,0,2500.0,24
249,node_9,node_23,0,2500.0,25
250,node_9,node_24,0,2500.0,26
251,node_9,node_26,0,2500.0,24
252,node_9,node_30,0,2500.0,35
253,node_9,node_31,0,2500.0,29
254,node_9,node_32,0,2500.0,32
255,node_9,node_33,0,2500.0,20
256,node_9,node_34,0,2500.0,25
257,node_9,node_35,0,2500.0,32
258,node_9,node_36,0,2500.0,23
259,node_9,node_37,0,2500.0,20
260,node_9,node_39,0,2500.0,30
261,node_9,node_42,0,2500.0,30
262,node_9,node_44,0,2500.0,24
263,node_9,node_45,0,2500.0,20
264,node_9,node_47,0,2500.0,25
265,node_9,node_49,0,2500.0,23
266,node_10,node_0,0,2500.0,24
267,node_10,node_6,0,2500.0,24
268,node_10,node_7,0,2500.0,23
269,node_10,node_8,0,2500.0,15
270,node_10,node_9,0,2500.0,23
271,node_10,node_11,0,2500.0,20
272,node_10,node_12,0,2500.0,13
273,node_10,node_13,0,2500.0,16
274,node_10,node_14,0,2500.0,15
275,node_10,node_15,0,2500.0,24
276,node_10,node_19,0,2500.0,30
277,node_10,node_22,0,2500.0,16
278,node_10,node_23,0,2500.0,34
279,node_10,node_26,0,2500.0,29
280,node_10,node_27,0,2500.0,20
281,node_10,node_28,0,2500.0,20
282,node_10,node_29,0,2500.0,23
283,node_10,node_30,0,2500.0,25
284,node_10,node_31,0,2500.0,29
285,node_10,node_35,0,2500.0,16
286,node_10,node_36,0,2500.0,18
287,node_10,node_39,0,2500.0,31
288,node_10,node_43,0,2500.0,26
289,node_10,node_45,0,2500.0,18
290,node_10,node_46,0,2500.0,31
291,node_11,node_2,0,2500.0,23
292,node_11,node_3,0,2500.0,27
293,node_11,node_8,0,2500.0,14
294,node_11,node_9,0,2500.0,24
295,node_11,node_10,0,2500.0,24
296,node_11,node_14,0,2500.0,26
297,node_11,node_18,0,2500.0,24
298,node_11,node_19,0,2500.0,26
299,node_11,node_20,0,2500.0,22
300,node_11,node_23,0,2500.0,26
301,node_11,node_26,0,2500.0,19
302,node_11,node_27,0,2500.0,23
303,node_11,node_29,0,2500.0,26
304,node_11,node_31,0,2500.0,25
305,node_11,node_32,0,2500.0,25
306,node_11,node_33,0,2500.0,18
307,node_11,node_35,0,2500.0,27
308,node_11,node_36,0,2500.0,25
309,node_11,node_38,0,2500.0,13
310,node_11,node_41,0,2500.0,16
311,node_11,node_43,0,2500.0,26
312,node_11,node_45,0,2500.0,18
313,node_11,node_46,0,2500.0,30
314,node_11,node_47,0,2500.0,16
315,node_11,node_48,0,2500.0,19
316,node_11,node_49,0,2500.0,13
317,node_12,node_0,0,2500.0,14
318,node_12,node_1,0,2500.0,27
319,node_12,node_2,0,2500.0,14
320,node_12,node_3,0,2500.0,26
321,node_12,node_5,0,2500.0,22
322,node_12,node_6,0,2500.0,23
323,node_12,node_9,0,2500.0,26
324,node_12,node_15,0,2500.0,28
325,node_12,node_16,0,2500.0,20
326,node_12,node_18,0,2500.0,22
327,node_12,node_19,0,2500.0,22
328,node_12,node_21,0,2500.0,21
329,node_12,node_22,0,2500.0,23
330,node_12,node_23,0,2500.0,20
331,node_12,node_24,0,2500.0,16
332,node_12,node_26,0,2500.0,18
333,node_12,node_27,0,2500.0,16
334,node_12,node_28,0,2500.0,13
335,node_12,node_30,0,2500.0,31
336,node_12,node_32,0,2500.0,24
337,node_12,node_33,0,2500.0,17
338,node_12,node_35,0,2500.0,20
339,node_12,node_36,0,2500.0,19
340,node_12,node_40,0,2500.0,24
341,node_12,node_43,0,2500.0,21
342,node_12,node_44,0,2500.0,24
343,node_12,node_47,0,2500.0,16
344,node_13,node_3,0,2500.0,17
345,node_13,node_4,0,2500.0,20
346,node_13,node_5,0,2500.0,24
347,node_13,node_7,0,2500.0,12
348,node_13,node_9,0,2500.0,25
349,node_13,node_10,0,2500.0,21
350,node_13,node_12,0,2500.0,12
351,node_13,node_14,0,2500.0,17
352,node_13,node_15,0,2500.0,12
353,node_13,node_16,0,2500.0,20
354,node_13,node_17,0,2500.0,24
355,node_13,node_20,0,2500.0,25
356,node_13,node_23,0,2500.0,32
357,node_13,node_25,0,2500.0,21
358,node_13,node_27,0,2500.0,19
359,node_13,node_34,0,2500.0,24
360,node_13,node_35,0,2500.0,21
361,node_13,node_36,0,2500.0,12
362,node_13,node_37,0,2500.0,30
363,node_13,node_38,0,2500.0,19
364,node_13,node_39,0,2500.0,24
365,node_13,node_44,0,2500.0,16
366,node_13,node_46,0,2500.0,24
367,node_13,node_47,0,2500.0,28
368,node_13,node_48,0,2500.0,17
369,node_13,node_49,0,2500.0,19
370,node_14,node_0,0,2500.0,24
371,node_14,node_2,0,2500.0,31
372,node_14,node_4,0,2500.0,23
373,node_14,node_5,0,2500.0,30
374,node_14,node_7,0,2500.0,24
375,node_14,node_8,0,2500.0,24
376,node_14,node_10,0,2500.0,17
377,node_14,node_18,0,2500.0,24
378,node_14,node_19,0,2500.0,13
379,node_14,node_21,0,2500.0,24
380,node_14,node_26,0,2500.0,16
381,node_14,node_29,0,2500.0,20
382,node_14,node_30,0,2500.0,22
383,node_14,node_32,0,2500.0,20
384,node_14,node_33,0,2500.0,21
385,node_14,node_38,0,2500.0,16
386,node_14,node_40,0,2500.0,13
387,node_14,node_41,0,2500.0,19
388,node_14,node_44,0,2500.0,19
389,node_14,node_46,0,2500.0,24
390,node_14,node_48,0,2500.0,21
391,node_14,node_49,0,2500.0,18
392,node_15,node_0,0,2500.0,30
393,node_15,node_1,0,2500.0,50
394,node_15,node_2,0,2500.0,32
395,node_15,node_4,0,2500.0,33
396,node_15,node_6,0,2500.0,35
397,node_15,node_9,0,2500.0,31
398,node_15,node_11,0,2500.0,25
399,node_15,node_12,0,2500.0,18
400,node_15,node_13,0,2500.0,22
401,node_15,node_14,0,2500.0,22
402,node_15,node_19,0,2500.0,22
403,node_15,node_20,0,2500.0,41
404,node_15,node_23,0,2500.0,28
405,node_15,node_24,0,2500.0,22
406,node_15,node_26,0,2500.0,24
407,node_15,node_27,0,2500.0,21
408,node_15,node_28,0,2500.0,24
409,node_15,node_33,0,2500.0,28
410,node_15,node_34,0,2500.0,20
411,node_15,node_35,0,2500.0,32
412,node_15,node_36,0,2500.0,21
413,node_15,node_37,0,2500.0,14
414,node_15,node_38,0,2500.0,27
415,node_15,node_39,0,2500.0,44
416,node_15,node_42,0,2500.0,43
417,node_15,node_43,0,2500.0,19
418,node_15,node_44,0,2500.0,22
419,node_16,node_0,0,2500.0,24
420,node_16,node_1,0,2500.0,48
421,node_16,node_2,0,2500.0,36
422,node_16,node_4,0,2500.0,29
423,node_16,node_6,0,2500.0,36
424,node_16,node_8,0,2500.0,27
425,node_16,node_11,0,2500.0,20
426,node_16,node_15,0,2500.0,47
427,node_16,node_18,0,2500.0,25
428,node_16,node_21,0,2500.0,21
429,node_16,node_24,0,2500.0,23
430,node_16,node_28,0,2500.0,24
431,node_16,node_30,0,2500.0,37
432,node_16,node_31,0,2500.0,41
433,node_16,node_34,0,2500.0,34
434,node_16,node_35,0,2500.0,24
435,node_16,node_38,0,2500.0,21
436,node_16,node_41,0,2500.0,34
437,node_16,node_42,0,2500.0,34
438,node_16,node_47,0,2500.0,27
439,node_16,node_48,0,2500.0,24
440,node_16,node_49,0,2500.0,21
441,node_17,node_0,0,2500.0,18
442,node_17,node_2,0,2500.0,17
443,node_17,node_5,0,2500.0,16
444,node_17,node_7,0,2500.0,26
445,node_17,node_8,0,2500.0,31
446,node_17,node_10,0,2500.0,16
447,node_17,node_12,0,2500.0,17
448,node_17,node_13,0,2500.0,10
449,node_17,node_14,0,2500.0,28
450,node_17,node_15,0,2500.0,23
451,node_17,node_16,0,2500.0,20
452,node_17,node_19,0,2500.0,19
453,node_17,node_20,0,2500.0,25
454,node_17,node_21,0,2500.0,23
455,node_17,node_27,0,2500.0,18
456,node_17,node_29,0,2500.0,16
457,node_17,node_30,0,2500.0,38
458,node_17,node_34,0,2500.0,16
459,node_17,node_35,0,2500.0,17
460,node_17,node_38,0,2500.0,24
461,node_17,node_41,0,2500.0,16
462,node_17,node_42,0,2500.0,26
463,node_17,node_44,0,2500.0,21
464,node_17,node_45,0,2500.0,19
465,node_17,node_47,0,2500.0,24
466,node_18,node_1,0,2500.0,32
467,node_18,node_2,0,2500.0,43
468,node_18,node_3,0,2500.0,20
469,node_18,node_4,0,2500.0,40
470,node_18,node_5,0,2500.0,31
471,node_18,node_6,0,2500.0,33
472,node_18,node_12,0,2500.0,23
473,node_18,node_13,0,2500.0,16
474,node_18,node_15,0,2500.0,27
475,node_18,node_16,0,2500.0,44
476,node_18,node_19,0,2500.0,16
477,node_18,node_20,0,2500.0,61
478,node_18,node_21,0,2500.0,32
479,node_18,node_23,0,2500.0,25
480,node_18,node_25,0,2500.0,15
481,node_18,node_27,0,2500.0,33
482,node_18,node_28,0,2500.0,32
483,node_18,node_30,0,2500.0,28
484,node_18,node_33,0,2500.0,25
485,node_18,node_35,0,2500.0,22
486,node_18,node_36,0,2500.0,29
487,node_18,node_37,0,2500.0,20
488,node_18,node_38,0,2500.0,27
489,node_18,node_42,0,2500.0,23
490,node_18,node_43,0,2500.0,19
491,node_18,node_45,0,2500.0,28
492,node_18,node_46,0,2500.0,32
493,node_18,node_47,0,2500.0,23
494,node_18,node_49,0,2500.0,24
495,node_19,node_0,0,2500.0,21
496,node_19,node_1,0,2500.0,17
497,node_19,node_2,0,2500.0,19
498,node_19,node_4,0,2500.0,30
499,node_19,node_5,0,2500.0,25
500,node_19,node_11,0,2500.0,21
501,node_19,node_13,0,2500.0,18
502,node_19,node_14,0,2500.0,16
503,node_19,node_15,0,2500.0,26
504,node_19,node_23,0,2500.0,24
505,node_19,node_26,0,2500.0,25
506,node_19,node_28,0,2500.0,25
507,node_19,node_29,0,2500.0,14
508,node_19,node_34,0,2500.0,19
509,node_19,node_38,0,2500.0,21
510,node_19,node_39,0,2500.0,16
511,node_19,node_40,0,2500.0,23
512,node_19,node_43,0,2500.0,15
513,node_19,node_46,0,2500.0,16
514,node_19,node_48,0,2500.0,18
515,node_19,node_49,0,2500.0,19
516,node_20,node_0,0,2500.0,27
517,node_20,node_3,0,2500.0,26
518,node_20,node_7,0,2500.0,24
519,node_20,node_8,0,2500.0,16
520,node_20,node_9,0,2500.0,33
521,node_20,node_10,0,2500.0,23
522,node_20,node_11,0,2500.0,20
523,node_20,node_12,0,2500.0,18
524,node_20,node_15,0,2500.0,53
525,node_20,node_18,0,2500.0,35
526,node_20,node_19,0,2500.0,25
527,node_20,node_23,0,2500.0,38
528,node_20,node_25,0,2500.0,24
529,node_20,node_26,0,2500.0,32
530,node_20,node_28,0,2500.0,18
531,node_20,node_29,0,2500.0,20
532,node_20,node_30,0,2500.0,37
533,node_20,node_32,0,2500.0,29
534,node_20,node_35,0,2500.0,24
535,node_20,node_39,0,2500.0,39
536,node_20,node_40,0,2500.0,24
537,node_20,node_42,0,2500.0,24
538,node_20,node_43,0,2500.0,24
539,node_20,node_44,0,2500.0,12
540,node_20,node_45,0,2500.0,22
541,node_20,node_46,0,2500.0,34
542,node_20,node_47,0,2500.0,31
543,node_20,node_48,0,2500.0,28
544,node_21,node_1,0,2500.0,17
545,node_21,node_3,0,2500.0,26
546,node_21,node_4,0,2500.0,41
547,node_21,node_5,0,2500.0,19
548,node_21,node_9,0,2500.0,27
549,node_21,node_10,0,2500.0,19
550,node_21,node_11,0,2500.0,19
551,node_21,node_12,0,2500.0,24
552,node_21,node_13,0,2500.0,19
553,node_21,node_14,0,2500.0,21
554,node_21,node_15,0,2500.0,15
555,node_21,node_18,0,2500.0,32
556,node_21,node_19,0,2500.0,23
557,node_21,node_22,0,2500.0,14
558,node_21,node_23,0,2500.0,20
559,node_21,node_24,0,2500.0,24
560,node_21,node_25,0,2500.0,21
561,node_21,node_26,0,2500.0,12
562,node_21,node_27,0,2500.0,19
563,node_21,node_28,0,2500.0,19
564,node_21,node_31,0,2500.0,32
565,node_21,node_32,0,2500.0,19
566,node_21,node_33,0,2500.0,15
567,node_21,node_37,0,2500.0,20
568,node_21,node_39,0,2500.0,28
569,node_21,node_43,0,2500.0,17
570,node_21,node_44,0,2500.0,23
571,node_21,node_45,0,2500.0,20
572,node_21,node_48,0,2500.0,15
573,node_21,node_49,0,2500.0,17
574,node_22,node_2,0,2500.0,21
575,node_22,node_4,0,2500.0,18
576,node_22,node_5,0,2500.0,22
577,node_22,node_9,0,2500.0,26
578,node_22,node_12,0,2500.0,23
579,node_22,node_14,0,2500.0,22
580,node_22,node_15,0,2500.0,30
581,node_22,node_17,0,2500.0,17
582,node_22,node_21,0,2500.0,20
583,node_22,node_24,0,2500.0,23
584,node_22,node_28,0,2500.0,14
585,node_22,node_37,0,2500.0,16
586,node_22,node_38,0,2500.0,20
587,node_22,node_39,0,2500.0,29
588,node_22,node_40,0,2500.0,27
589,node_22,node_42,0,2500.0,28
590,node_22,node_44,0,2500.0,17
591,node_22,node_46,0,2500.0,21
592,node_22,node_47,0,2500.0,17
593,node_22,node_48,0,2500.0,14
594,node_23,node_1,0,2500.0,33
595,node_23,node_2,0,2500.0,22
596,node_23,node_3,0,2500.0,24
597,node_23,node_4,0,2500.0,26
598,node_23,node_6,0,2500.0,36
599,node_23,node_9,0,2500.0,25
600,node_23,node_10,0,2500.0,24
601,node_23,node_11,0,2500.0,13
602,node_23,node_12,0,2500.0,22
603,node_23,node_13,0,2500.0,28
604,node_23,node_15,0,2500.0,28
605,node_23,node_16,0,2500.0,34
606,node_23,node_17,0,2500.0,18
607,node_23,node_19,0,2500.0,22
608,node_23,node_21,0,2500.0,24
609,node_23,node_26,0,2500.0,23
610,node_23,node_27,0,2500.0,26
611,node_23,node_30,0,2500.0,32
612,node_23,node_31,0,2500.0,32
613,node_23,node_36,0,2500.0,24
614,node_23,node_37,0,2500.0,24
615,node_23,node_38,0,2500.0,18
616,node_23,node_39,0,2500.0,44
617,node_23,node_43,0,2500.0,24
618,node_23,node_44,0,2500.0,24
619,node_23,node_45,0,2500.0,18
620,node_23,node_46,0,2500.0,35
621,node_24,node_0,0,2500.0,22
622,node_24,node_2,0,2500.0,32
623,node_24,node_4,0,2500.0,31
624,node_24,node_5,0,2500.0,27
625,node_24,node_10,0,2500.0,21
626,node_24,node_11,0,2500.0,19
627,node_24,node_12,0,2500.0,26
628,node_24,node_13,0,2500.0,21
629,node_24,node_14,0,2500.0,21
630,node_24,node_17,0,2500.0,18
631,node_24,node_19,0,2500.0,21
632,node_24,node_21,0,2500.0,30
633,node_24,node_23,0,2500.0,20
634,node_24,node_27,0,2500.0,21
635,node_24,node_28,0,2500.0,12
636,node_24,node_30,0,2500.0,22
637,node_24,node_31,0,2500.0,30
638,node_24,node_32,0,2500.0,28
639,node_24,node_33,0,2500.0,19
640,node_24,node_34,0,2500.0,19
641,node_24,node_35,0,2500.0,18
642,node_24,node_36,0,2500.0,23
643,node_24,node_40,0,2500.0,21
644,node_24,node_44,0,2500.0,17
645,node_24,node_45,0,2500.0,23
646,node_24,node_46,0,2500.0,24
647,node_24,node_47,0,2500.0,22
648,node_25,node_0,0,2500.0,17
649,node_25,node_4,0,2500.0,27
650,node_25,node_6,0,2500.0,19
651,node_25,node_7,0,2500.0,21
652,node_25,node_9,0,2500.0,24
653,node_25,node_11,0,2500.0,21
654,node_25,node_12,0,2500.0,24
655,node_25,node_14,0,2500.0,25
656,node_25,node_15,0,2500.0,31
657,node_25,node_16,0,2500.0,26
658,node_25,node_17,0,2500.0,15
659,node_25,node_19,0,2500.0,23
660,node_25,node_20,0,2500.0,33
661,node_25,node_21,0,2500.0,17
662,node_25,node_22,0,2500.0,17
663,node_25,node_23,0,2500.0,13
664,node_25,node_26,0,2500.0,17
665,node_25,node_27,0,2500.0,16
666,node_25,node_28,0,2500.0,17
667,node_25,node_30,0,2500.0,23
668,node_25,node_31,0,2500.0,26
669,node_25,node_32,0,2500.0,18
670,node_25,node_36,0,2500.0,19
671,node_25,node_38,0,2500.0,23
672,node_25,node_39,0,2500.0,17
673,node_25,node_40,0,2500.0,23
674,node_25,node_45,0,2500.0,25
675,node_25,node_47,0,2500.0,19
676,node_26,node_1,0,2500.0,18
677,node_26,node_5,0,2500.0,25
678,node_26,node_9,0,2500.0,28
679,node_26,node_10,0,2500.0,23
680,node_26,node_11,0,2500.0,17
681,node_26,node_13,0,2500.0,14
682,node_26,node_14,0,2500.0,16
683,node_26,node_15,0,2500.0,28
684,node_26,node_18,0,2500.0,19
685,node_26,node_19,0,2500.0,28
686,node_26,node_24,0,2500.0,20
687,node_26,node_25,0,2500.0,13
688,node_26,node_28,0,2500.0,23
689,node_26,node_31,0,2500.0,16
690,node_26,node_32,0,2500.0,21
691,node_26,node_33,0,2500.0,21
692,node_26,node_37,0,2500.0,25
693,node_26,node_40,0,2500.0,23
694,node_26,node_42,0,2500.0,24
695,node_26,node_44,0,2500.0,16
696,node_26,node_45,0,2500.0,18
697,node_26,node_47,0,2500.0,19
698,node_26,node_49,0,2500.0,17
699,node_27,node_0,0,2500.0,20
700,node_27,node_6,0,2500.0,20
701,node_27,node_9,0,2500.0,19
702,node_27,node_12,0,2500.0,28
703,node_27,node_13,0,2500.0,17
704,node_27,node_14,0,2500.0,19
705,node_27,node_18,0,2500.0,29
706,node_27,node_21,0,2500.0,24
707,node_27,node_25,0,2500.0,21
708,node_27,node_28,0,2500.0,19
709,node_27,node_29,0,2500.0,16
710,node_27,node_32,0,2500.0,28
711,node_27,node_34,0,2500.0,16
712,node_27,node_35,0,2500.0,18
713,node_27,node_38,0,2500.0,14
714,node_27,node_40,0,2500.0,16
715,node_27,node_41,0,2500.0,19
716,node_27,node_42,0,2500.0,20
717,node_27,node_43,0,2500.0,15
718,node_27,node_44,0,2500.0,23
719,node_27,node_47,0,2500.0,19
720,node_27,node_48,0,2500.0,23
721,node_27,node_49,0,2500.0,15
722,node_28,node_0,0,2500.0,18
723,node_28,node_1,0,2500.0,32
724,node_28,node_4,0,2500.0,19
725,node_28,node_5,0,2500.0,26
726,node_28,node_7,0,2500.0,14
727,node_28,node_10,0,2500.0,16
728,node_28,node_11,0,2500.0,20
729,node_28,node_16,0,2500.0,20
730,node_28,node_17,0,2500.0,23
731,node_28,node_19,0,2500.0,21
732,node_28,node_20,0,2500.0,35
733,node_28,node_22,0,2500.0,17
